contract_address,token0,token1
0x7885e359a085372ebcf1ed6829402f149d02c600,0x05d3606d5c81eb9b7b18530995ec9b29da05faba,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x7937619a9bd1234a303e4fe752b8d4f37d40e20c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfe3e6a25e6b192a42a44ecddcd13796471735acf
0x796bc3622a6e0cd32e7bc02a9b6d6fdcbaf1cb26,0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x7b73644935b8e68019ac6356c40661e1bc315860,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x836d898e7941c2d1845041c2f7fbc57633eb0b3a,N/A,N/A
0x837f68d11cd15e8ab10dd5f3f210516f2cf2bcfb,0xbd2949f67dcdc549c6ebe98696449fa79d988a9f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x848df487d4793593d041c051533e8f5c45dc2ffa,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd0a2e008eb1f160fa6055a28d5224034d8f527f7
0x854056fd40c1b52037166285b2e54fee774d33f6,0x8daebade922df735c38c80c7ebd708af50815faa,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x8a633d6744d674c7c4f70020b6dacdd0bae48a32,0x7b4328c127b85369d9f82ca0503b000d09cf9180,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x8d9b9e25b208cac58415d915898c2ffa3a530aa1,0xba9d4199fab4f26efe3551d490e3821486f135ba,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x90eb30fcb70ba833cb0e7607dd017bc051ddebef,0x24bcec1afda63e622a97f17cff9a61ffcfd9b735,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x92f46887ee6681d1c7bb11cd2b8d464be4cefcd8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe4b4c008ff36e3c50c4299c223504a480de9c833
0x9a632cd9cb44f9383bf6f3117056c2455b30a6e0,0x3597bfd533a99c9aa083587b074434e61eb0a258,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x9ca8aef2372c705d6848fdda3c1267a7f51267c1,0x90de74265a416e1393a450752175aed98fe11517,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x9cbc2a6ab3f10edf7d71c9cf3b6bdb7ee5629550,0xade00c28244d5ce17d72e40330b1c318cd12b7c3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x9e8def9bd18bdb7b8af41faec08bb09deeacd20d,0x9f042ccce032e22221dff3fbc2a470dbea8e2b16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xa2004695f906ea79cd06aa7f9be728a473d908c5,0x1471afa704f1bbacef21af4fba40212b5670ae5e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xa2b04f8133fc25887a436812eae384e32a8a84f2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xddb3422497e61e13543bea06989c0789117555c5
0xa32523371390b0cc4e11f6bb236ecf4c2cdea101,0x9469d013805bffb7d3debe5e7839237e535ec483,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xa3bde90b41e04c568051ba22043298926900fda5,0xae36155a55f04a696b8362777620027882b31db5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xa416df4d96cd547337a3e8893bf3f01c2a2af5c0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfb130d93e49dca13264344966a611dc79a456bc5
0xa4c13470da60e81f15d304d071a9e1168605a6e0,0x4ec1b60b96193a64acae44778e51f7bff2007831,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xa5c475167f03b1556c054e0da78192cd2779087f,0x4c2e59d098df7b6cbae0848d66de2f8a4889b9c3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0xaddcfb76e511530cc112166d6116d405fb743512,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc7555f6410e983c867748879b2f6d2b0b0e100fd
0xadf5291f83728bfeaef90ccec748fb89b5f30218,0x11831c3ff9d8231de8632ce10f59ed7fdc1c53c9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xb01c29f391f2abc76e7dbdb62e5fbe62ba9ac4ed,0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xb0dc4b36e0b4d2e3566d2328f6806ea0b76b4f13,0xa1d65e8fb6e87b60feccbc582f7f97804b725521,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xb13201b48b1e61593df055576964d0b3aab66ea3,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xb154256024041e3011c8024874e698b69a2081b3,0x9e46a38f5daabe8683e10793b06749eef7d733d1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xb66c84d0d208f2fe593374d1447fdfb146b2d99d,0x723cbfc05e2cfcc71d3d89e770d32801a5eef5ab,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xb8342778bf84774556f162a6bcad1993d04fb398,0x196f4727526ea7fb1e17b2071b3d8eaa38486988,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xb87b65dacc6171b3ca8c4a934601d0fcb6c61049,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
0xba87dc891945dbb3caeeaf822de208d7ea89b298,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
