contract_address,token0,token1
0x7490a1e107196e5cb5b1bc9c2e8c2e2bb03d62ae,0x124386504d774979e1e9d2d19c6188391d7af8e3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xe3c00a7c134de818fe3c806a00615382966e2cb1,0x5a19716ba5a70c807f5b357dc43a5cc26091eec9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xa43fe16908251ee70ef74718545e4fe6c5ccec9f,0x6982508145454ce325ddbe47a25d4ec3d2311933,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x15abc0a88b462ed37c89fbcd2bc0d6bd8a94f22d,0x888c1a341ce9d9ae9c2d2a75a72a7f0d2551a2dc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x939b4ac904066af7513cd2002c271aa3f7a71976,0x19af07b52e5faa0c2b1e11721c52aa23172fe2f5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x9073d1e814483e3c91e9b4d7b2a81c30b93229b1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xee2a03aa6dacf51c18679c516ad5283d8e7c2637
0xe31a5721ef7580c6ef7bc4b926311fc79d968fb7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfb1cc185319df5caa21669e16c222d2bf47382af
0xe6ff8b9a37b0fab776134636d9981aa778c4e718,N/A,N/A
0x04526524e70afb67b57777bc8ec1a0d3efa7d50c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe9b8c15cb7c669c3f2679739c7835c6b911dbddb
0x0516abc2220ecb6dbd4002251942dc24c99e7819,0x33f43d74e8d45374f4a1b83ec1ee6c43e511290b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x60e3e9887dc92bd48756cf44f45fbc3b19f76927,0x7316d973b0269863bbfed87302e11334e25ea565,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xe76549ec7d8d0aee5717e7c50f8daa7b65d39a80,0x426a688ee72811773eb64f5717a32981b56f10c1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x41a140a26be5e25d6207e565e755fac87d5e7cb9,0x881d4c8618d68872fa404518b2460ea839a02a6a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
